"","response.id","shape","scale","error","convergence","p10year","p50year","p90year","x10prob","x20prob","x40prob","x50prob"
"682","R_Z4SztdXpWd6Ddbr",1.63371967355274,21.3966696094282,0.0411352355196408,0,7.5343222615753,28.1398552299046,71.3468431013429,0.14831543910317,0.352045292104052,0.668918349053222,0.77103062382934
"683","R_ZHM5UGbJi6Zv6lX",955.16285912951,0.104591603245557,0.327009481213364,1,95.7824685986871,99.8671530930332,104.06635133751,0,0,2.35526362253201e-133,3.11117456651625e-82
"684","R_Zfd0mQeEXDjUR1v",3.69498978301279,12.1414894266654,0.0175793900075905,0,18.7353365939391,40.8869085557364,76.1535328052358,0.0168411502961361,0.117935349432501,0.483870597663852,0.649909983523094
"685","R_ZmWqDzXceF0Yao9",955.16285912951,1.04591603245557,0.327009481213364,1,957.82468598687,998.671530930332,1040.6635133751,0,0,0,0
"686","R_ZrUPCnCuuYLzKRr",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"687","R_a5h2hBoOsT9ltND",18.1926161782814,0.903494255058998,0.015725114516931,0,11.7318879781022,16.1367602148072,21.5284233519784,0.0302918982450497,0.826922719934876,0.999996927573073,0.999999998008487
"688","R_a9jN50bHCwvTnVv",6.98823649268118,15.250154435849,0.000256004192319391,1,59.2607665647292,101.53368020861,160.391923891027,6.01374213559527e-06,0.000433882753412593,0.0181454235287373,0.0500912361258052
"689","R_aYtB4IjEWF0OC0p",3.69498978301279,30.3537235666635,0.0175793900075905,0,46.8383414848478,102.217271389341,190.383832013089,0.000833788801358768,0.00837393275530581,0.0659326193160871,0.117935349432501
"690","R_aa5A1gqlmUqGHmN",9.99725538965358,2.54615434717906,0.021576485711023,0,15.8348503566764,24.611053028929,36.1622182251322,0.00723587958903156,0.265853734825102,0.950198605013179,0.993851993121059
"691","R_b2wNrP3R3zklYxr",4.95317698640481,11.2444591335214,0.0384348943696513,0,26.982256437394,51.9958269096229,89.2012497247855,0.00242881650998668,0.0368745836103355,0.293210842592629,0.466471547394055
"692","R_bCljz1knaUwuQUh",14.8081057247819,3.45361669284695,0.000702873723714238,1,35.019283407105,49.9950366468612,68.7405969112525,5.99555608621348e-07,0.0012080149577464,0.206128245623089,0.500150976544065
